id,page_num,kode_uraian,indikator,baseline_2024,target_2026,pagu_2026,target_2027,pagu_2027,target_2028,pagu_2028,target_2029,pagu_2029,target_2030,pagu_2030,perangkat_daerah,lokasi_keterangan,created_at
217,4,"Penganggaran, dan Evaluasi Kinerja",Jumlah Dokumen Perencanaan,,2,113800000,3,117740000,2,121740000,2,124910000,3,124910000,,,2026-09-17 23:10:24.953977+00
218,4,Perangkat Daerah,Perangkat Daerah  (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
219,5,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
220,5,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
221,5,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
222,5,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
223,5,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
224,5,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
225,5,,Jumlah Berita Acara Hasil Forum,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
226,5,,Perangkat Daerah Berdasarkan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
227,5,,Bidang Urusan yang Diampu dalam,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
228,5,,Rangka Penyusunan Dokumen,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
229,5,,Perencanaan Perangkat Daerah,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
230,5,,(Berita Acara),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
231,5,,Jumlah Dokumen Perubahan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
232,5,,RKA-SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
233,5,,Koordinasi Penyusunan Dokumen,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
234,5,,Perubahan RKA-SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
235,5,,Jumlah Laporan Evaluasi Kinerja,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
236,5,,Perangkat Daerah (Laporan),4,4,,4,,4,,4,,4,,,,2026-09-17 23:10:24.953977+00
237,5,,Jumlah Dokumen RKA-SKPD dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
238,5,,Laporan Hasil Koordinasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
239,5,,Penyusunan Dokumen RKA-SKPD,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
240,5,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
241,5,,Jumlah Laporan Capaian Kinerja,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
242,5,,dan Ikhtisar Realisasi Kinerja SKPD,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
243,5,,dan Laporan Hasil Koordinasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
244,5,,Penyusunan Laporan Capaian,3,3,,3,,3,,3,,3,,,,2026-09-17 23:10:24.953977+00
245,5,,Kinerja dan Ikhtisar Realisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
246,5,,Kinerja SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
247,5,,Jumlah Dokumen Perubahan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
248,5,,DPA-SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
249,5,,Koordinasi Penyusunan Dokumen,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
250,5,,Perubahan DPA-SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
251,5,,Jumlah Data Statistik Sektoral,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
252,5,,Daerah yang Telah Dikumpulkan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
253,5,,dan Diperiksa Lingkup Perangkat,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
254,5,,Daerah (Data),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
255,5,,Jumlah Dokumen DPA-SKPD dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
256,5,,Laporan Hasil Koordinasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
257,5,,Penyusunan Dokumen DPA-SKPD,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
258,5,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
259,5,,Jumlah Dokumen Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
260,5,,Penyelenggaraan Walidata,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
261,5,,Pendukung Statistik Sektoral,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
262,5,,Daerah (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
263,5,2.09.01.2.01.0001 - Penyusunan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
264,5,Dokumen Perencanaan Perangkat,,,,32930000,,34570000,,36300000,,38120000,,38120000,,,2026-09-17 23:10:24.953977+00
265,5,Daerah,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
266,5,Tersusunnya Dokumen Perencanaan,Jumlah Dokumen Perencanaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
267,5,Perangkat Daerah,Perangkat Daerah  (Dokumen),2,2,32930000,3,34570000,2,36300000,2,38120000,3,38120000,,,2026-09-17 23:10:24.953977+00
268,5,2.09.01.2.01.0002 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
269,5,Penyusunan Dokumen RKA-SKPD,,,,3600000,,3600000,,3600000,,3600000,,3600000,,,2026-09-17 23:10:24.953977+00
270,5,Tersedianya Dokumen RKA-SKPD dan,Jumlah Dokumen RKA-SKPD dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
271,5,Laporan Hasil Koordinasi Penyusunan,Laporan Hasil Koordinasi,,,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
272,5,Dokumen RKA-SKPD,Penyusunan Dokumen RKA-SKPD,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
273,5,,,1,1,3600000,,3600000,,3600000,,3600000,,3600000,,,2026-09-17 23:10:24.953977+00
274,5,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
275,5,2.09.01.2.01.0003 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
276,5,Penyusunan Dokumen Perubahan,,,,1800000,,1800000,,1800000,,1800000,,1800000,,,2026-09-17 23:10:24.953977+00
277,5,RKA-SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
278,5,Tersedianya Dokumen Perubahan,Jumlah Dokumen Perubahan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
279,5,RKA-SKPD dan Laporan Hasil,RKA-SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
280,5,Koordinasi Penyusunan Dokumen,Koordinasi Penyusunan Dokumen,1,1,1800000,1,1800000,1,1800000,1,1800000,1,1800000,,,2026-09-17 23:10:24.953977+00
281,5,Perubahan RKA-SKPD,Perubahan RKA-SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
282,5,2.09.01.2.01.0004 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
283,5,Penyusunan DPA-SKPD,,,,3600000,,3600000,,3600000,,3600000,,3600000,,,2026-09-17 23:10:24.953977+00
284,6,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
285,6,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
286,6,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
287,6,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
288,6,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
289,6,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
290,6,Tersedianya Dokumen DPA-SKPD dan,Jumlah Dokumen DPA-SKPD dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
291,6,Laporan Hasil Koordinasi Penyusunan,Laporan Hasil Koordinasi,1,1,3600000,1,3600000,1,3600000,1,3600000,1,3600000,,,2026-09-17 23:10:24.953977+00
292,6,Dokumen DPA-SKPD,Penyusunan Dokumen DPA-SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
293,6,2.09.01.2.01.0005 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
294,6,Penyusunan Perubahan DPA- SKPD,,,,1800000,,1800000,,1800000,,1800000,,1800000,,,2026-09-17 23:10:24.953977+00
295,6,Tersedianya Dokumen Perubahan,Jumlah Dokumen Perubahan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
296,6,DPA-SKPD dan Laporan Hasil,DPA-SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
297,6,Koordinasi Penyusunan Dokumen,Koordinasi Penyusunan Dokumen,1,1,1800000,1,1800000,1,1800000,1,1800000,1,1800000,,,2026-09-17 23:10:24.953977+00
298,6,Perubahan DPA-SKPD,Perubahan DPA-SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
299,6,2.09.01.2.01.0006 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
300,6,Penyusunan Laporan Capaian Kinerja,,,,18360000,,18800000,,19200000,,19600000,,19600000,,,2026-09-17 23:10:24.953977+00
301,6,dan Ikhtisar Realisasi Kinerja SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
302,6,Tersedianya Laporan Capaian Kinerja,Jumlah Laporan Capaian Kinerja,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
303,6,dan Ikhtisar Realisasi Kinerja SKPD dan,dan Ikhtisar Realisasi Kinerja SKPD,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
304,6,Laporan Hasil Koordinasi Penyusunan,dan Laporan Hasil Koordinasi,3,3,18360000,3,18800000,,19200000,3,19600000,3,19600000,,,2026-09-17 23:10:24.953977+00
305,6,Laporan Capaian Kinerja dan Ikhtisar,Penyusunan Laporan Capaian,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
306,6,Realisasi Kinerja SKPD,Kinerja dan Ikhtisar Realisasi Kinerja SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
307,6,2.09.01.2.01.0007 - Evaluasi Kinerja,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
308,6,Perangkat Daerah,,,,19090000,,19090000,,20050000,,20050000,,20050000,,,2026-09-17 23:10:24.953977+00
309,6,Terlaksananya Evaluasi Kinerja,Jumlah Laporan Evaluasi Kinerja,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
310,6,Perangkat Daerah,Perangkat Daerah (Laporan),4,4,19090000,4,19090000,4,20050000,4,20050000,4,20050000,,,2026-09-17 23:10:24.953977+00
311,6,2.09.01.2.01.0008 - Penyelenggaraan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
312,6,Walidata Pendukung Statistik Sektoral,,,,7120000,,7480000,,7850000,,8240000,,8240000,,,2026-09-17 23:10:24.953977+00
313,6,Daerah,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
314,6,,Jumlah Dokumen Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
315,6,Terselenggaranya Walidata Pendukung,Penyelenggaraan Walidata,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
316,6,Statistik Sektoral Daerah,Pendukung Statistik Sektoral,1,1,7120000,1,7480000,1,7850000,1,8240000,1,8240000,,,2026-09-17 23:10:24.953977+00
317,6,,Daerah (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
318,6,2.09.01.2.01.0009 - Pelaksanaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
319,6,Pengumpulan Data Statistik Sektoral,,,,11000000,,12500000,,13040000,,13600000,,13600000,,,2026-09-17 23:10:24.953977+00
320,6,Daerah,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
321,6,,Jumlah Data Statistik Sektoral,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
322,6,Terlaksananya Pengumpulan Data,Daerah yang Telah Dikumpulkan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
323,6,Statistik Sektoral Daerah,dan Diperiksa Lingkup Perangkat,1,1,11000000,1,12500000,1,13040000,1,13600000,1,13600000,,,2026-09-17 23:10:24.953977+00
324,6,,Daerah (Data),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
325,6,2.09.01.2.01.0010 - Pelaksanaan Forum,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
326,6,Perangkat Daerah Berdasarkan Bidang,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
327,6,Urusan yang Diampu dalam Rangka,,,,14500000,,14500000,,14500000,,14500000,,14500000,,,2026-09-17 23:10:24.953977+00
328,6,Penyusunan Dokumen Perencanaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
329,6,Perangkat Daerah,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
330,6,Terlaksananya Forum Perangkat Daerah,Jumlah Berita Acara Hasil Forum,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
331,6,Berdasarkan Bidang Urusan yang,Perangkat Daerah Berdasarkan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
332,6,Diampu dalam Rangka Penyusunan,Bidang Urusan yang Diampu dalam,1,1,14500000,,14500000,1,14500000,,14500000,1,14500000,,,2026-09-17 23:10:24.953977+00
333,6,Dokumen Perencanaan Perangkat,Rangka Penyusunan Dokumen,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
334,6,Daerah,Perencanaan Perangkat Daerah (Berita Acara),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
335,6,2.09.01.2.02 - Administrasi Keuangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
336,6,Perangkat Daerah,,,,11628917448,,11914450000,,12211050000,,12515070000,,12515070000,,,2026-09-17 23:10:24.953977+00
337,6,Persentase Administrasi Keuangan,Jumlah Dokumen Pelaporan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
338,6,Perangkat Daerah,Analisis Prognosis Realisasi Anggaran  (Dokumen),1,1,11628917448,1,11914450000,1,12211050000,1,12515070000,1,12515070000,,,2026-09-17 23:10:24.953977+00
339,6,,Jumlah Dokumen Penatausahaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
340,6,,dan Pengujian/Verifikasi Keuangan,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
341,6,,SKPD (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
342,7,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
343,7,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
344,7,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
345,7,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
346,7,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
347,7,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
348,7,,Jumlah Laporan Keuangan Akhir,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
349,7,,Tahun SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
350,7,,Koordinasi Penyusunan Laporan,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
351,7,,Keuangan Akhir Tahun SKPD,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
352,7,,(Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
353,7,,Jumlah Laporan Keuangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
354,7,,Bulanan/ Triwulanan/ Semesteran,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
355,7,,SKPD dan Laporan Koordinasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
356,7,,Penyusunan Laporan Keuangan,3,3,,3,,3,,3,,3,,,,2026-09-17 23:10:24.953977+00
357,7,,Bulanan/Triwulanan/Semesteran,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
358,7,,SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
359,7,,Jumlah Orang yang Menerima Gaji,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
360,7,,dan Tunjangan ASN (Orang/bulan),54,54,,54,,54,,54,,54,,,,2026-09-17 23:10:24.953977+00
361,7,2.09.01.2.02.0001 - Penyediaan Gaji dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
362,7,Tunjangan ASN,,,,11574760000,,11864130000,,12160730000,,12464750000,,12464750000,,,2026-09-17 23:10:24.953977+00
363,7,Tersedianya Gaji dan Tunjangan ASN,Jumlah Orang yang Menerima Gaji dan Tunjangan ASN (Orang/bulan),54,54,11574760000,54,11864130000,54,12160730000,54,12464750000,54,12464750000,,,2026-09-17 23:10:24.953977+00
364,7,2.09.01.2.02.0003 - Pelaksanaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
365,7,Penatausahaan dan,,,,43820000,,43820000,,43820000,,43820000,,43820000,,,2026-09-17 23:10:24.953977+00
366,7,Pengujian/Verifikasi Keuangan SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
367,7,Terlaksananya Penatausahaan dan,Jumlah Dokumen Penatausahaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
368,7,Pengujian/Verifikasi Keuangan SKPD,dan Pengujian/Verifikasi Keuangan SKPD (Dokumen),1,1,43820000,1,43820000,1,43820000,1,43820000,1,43820000,,,2026-09-17 23:10:24.953977+00
369,7,2.09.01.2.02.0005 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
370,7,Penyusunan Laporan Keuangan Akhir,,,,2500000,,2500000,,2500000,,2500000,,2500000,,,2026-09-17 23:10:24.953977+00
371,7,Tahun SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
372,7,Tersedianya Laporan Keuangan Akhir,Jumlah Laporan Keuangan Akhir,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
373,7,Tahun SKPD dan Laporan Hasil,Tahun SKPD dan Laporan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
374,7,Koordinasi Penyusunan Laporan,Koordinasi Penyusunan Laporan,1,1,2500000,1,2500000,1,2500000,1,2500000,1,2500000,,,2026-09-17 23:10:24.953977+00
375,7,Keuangan Akhir Tahun SKPD,Keuangan Akhir Tahun SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
376,7,2.09.01.2.02.0007 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
377,7,Penyusunan Laporan Keuangan,,,,6337448,,2500000,,2500000,,2500000,,2500000,,,2026-09-17 23:10:24.953977+00
378,7,Bulanan/ Triwulanan/ Semesteran SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
379,7,Tersedianya Laporan Keuangan,Jumlah Laporan Keuangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
380,7,Bulanan/Triwulanan/Semesteran SKPD,Bulanan/ Triwulanan/ Semesteran,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
381,7,dan Laporan Koordinasi Penyusunan,SKPD dan Laporan Koordinasi,3,3,6337448,3,,3,2500000,3,2500000,3,2500000,,,2026-09-17 23:10:24.953977+00
382,7,Laporan Keuangan,Penyusunan Laporan Keuangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
383,7,,,,,,,2500000,,,,,,,,,2026-09-17 23:10:24.953977+00
384,7,Bulanan/Triwulanan/Semesteran SKPD,Bulanan/Triwulanan/Semesteran SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
385,7,2.09.01.2.02.0008 - Penyusunan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
386,7,Pelaporan dan Analisis Prognosis,,,,1500000,,1500000,,1500000,,1500000,,1500000,,,2026-09-17 23:10:24.953977+00
387,7,Realisasi Anggaran,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
388,7,Tersedianya Dokumen Pelaporan dan,Jumlah Dokumen Pelaporan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
389,7,Analisis Prognosis Realisasi Anggaran,Analisis Prognosis Realisasi Anggaran  (Dokumen),1,1,1500000,1,1500000,1,1500000,1,1500000,1,1500000,,,2026-09-17 23:10:24.953977+00
390,7,2.09.01.2.03 - Administrasi Barang Milik,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
391,7,Daerah pada Perangkat Daerah,,,,5400000,,8688334,,9086443,,9484629,,9484629,,,2026-09-17 23:10:24.953977+00
392,7,Persentase Administrasi Barang Milik,Jumlah Laporan Penatausahaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
393,7,Daerah pada Perangkat Daerah,Barang Milik Daerah pada SKPD (Laporan),1,1,5400000,1,8688334,1,9086443,1,9484629,1,9484629,,,2026-09-17 23:10:24.953977+00
394,7,,Jumlah Rencana Kebutuhan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
395,7,,Barang Milik Daerah SKPD,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
396,7,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
397,7,,Jumlah Laporan Rekonsiliasi dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
398,7,,Penyusunan Laporan Barang Milik,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
399,7,,Daerah pada SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
400,8,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
401,8,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
402,8,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
403,8,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
404,8,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
405,8,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
406,8,2.09.01.2.03.0001 - Penyusunan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
407,8,Perencanaan Kebutuhan Barang Milik,,,,1980000,,1980000,,1980000,,1980000,,1980000,,,2026-09-17 23:10:24.953977+00
408,8,Daerah SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
409,8,Tersedianya Rencana Kebutuhan Barang,Jumlah Rencana Kebutuhan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
410,8,Milik Daerah SKPD,Barang Milik Daerah SKPD (Dokumen),1,1,1980000,1,1980000,1,1980000,1,1980000,1,1980000,,,2026-09-17 23:10:24.953977+00
411,8,2.09.01.2.03.0005 - Rekonsiliasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
412,8,Penyusunan Laporan Barang Milik,,,,2420000,,2420000,,2420000,,2420000,,2420000,,,2026-09-17 23:10:24.953977+00
413,8,Daerah pada SKPD,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
414,8,Terlaksananya Rekonsiliasi dan,Jumlah Laporan Rekonsiliasi dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
415,8,Penyusunan Laporan Barang Milik,Penyusunan Laporan Barang Milik,1,1,2420000,1,2420000,1,2420000,1,2420000,1,2420000,,,2026-09-17 23:10:24.953977+00
416,8,Daerah pada SKPD,Daerah pada SKPD (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
417,8,2.09.01.2.03.0006 - Penatausahaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
418,8,Barang Milik Daerah pada SKPD,,,,1000000,,4288334,,4686443,,5084629,,5084629,,,2026-09-17 23:10:24.953977+00
419,8,Terlaksananya Penatausahaan Barang,Jumlah Laporan Penatausahaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
420,8,Milik Daerah pada SKPD,Barang Milik Daerah pada SKPD (Laporan),1,1,1000000,1,4288334,1,4686443,1,5084629,1,5084629,,,2026-09-17 23:10:24.953977+00
421,8,2.09.01.2.04 - Administrasi Pendapatan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
422,8,Daerah Kewenangan Perangkat Daerah,,,,3652552,,3211666,,2803557,,2405371,,2405371,,,2026-09-17 23:10:24.953977+00
423,8,Persentase Administrasi Pendapatan,Jumlah Laporan Pengelolaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
424,8,Daerah Kewenangan Perangkat Daerah,Retribusi Daerah (Dokumen),4,4,3652552,4,3211666,4,2803557,4,2405371,4,2405371,,,2026-09-17 23:10:24.953977+00
425,8,2.09.01.2.04.0007 - Pelaporan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
426,8,Pengelolaan Retribusi Daerah,,,,3652552,,3211666,,2803557,,2405371,,2405371,,,2026-09-17 23:10:24.953977+00
427,8,Tersedianya Laporan Pengelolaan,Jumlah Laporan Pengelolaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
428,8,Retribusi Daerah,Retribusi Daerah (Dokumen),4,4,3652552,4,3211666,4,2803557,4,2405371,4,2405371,,,2026-09-17 23:10:24.953977+00
429,8,"Meningkatnya kualitas Perencanaan,",,,,,,,,,,,,,2.09.3.27.3.25.02.00,,2026-09-17 23:10:24.953977+00
430,8,"Pengendalian, dan Evaluasi Program",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
431,8,Kegiatan Serta Pengelolaan Keuangan,,,,0,,0,,0,,0,,0,,,2026-09-17 23:10:24.953977+00
432,8,Perangkat Daerah,,,,,,,,,,,,,Pasar Hewan,,2026-09-17 23:10:24.953977+00
433,8,2.09.03 - PROGRAM PENINGKATAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
434,8,DIVERSIFIKASI DAN KETAHANAN,,,,428300000,,428300000,,428300000,,428300000,,428300000,,,2026-09-17 23:10:24.953977+00
435,8,PANGAN MASYARAKAT,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
436,8,Meningkatnya diversifikasi dan,,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
